What does a person who is considered good known for? Choices: compliments | green thumb | ride horses | contribution to society | wear outrageous clothing
Bill loved riding his bike and did it all the time.  He had trouble going up hills and sometimes pushed himself to the point of what? Choices: falling down | give up | exhaustion | travelling | going somewhere
When you play chess and work hard to improve at it, and finally have it pay off you will feel what? Choices: smart | have fun | made | satisfaction | superior
There are usually four strings on what popular instrument? Choices: trumpet | kite | quark | guitar | bird's nest
Your oven is most likely found where? Choices: restaurant | prison | school | own home | pizza place
What is someone likely to feel after killing someone? Choices: horrible | funeral | remorse | going to jail | scared
When competing against a fighter with better training you'll likely get a what? Choices: pride | free hat | emotions | injury | one winner
What does hurting someone else cause? Choices: punishment | anger | arrested | suffering | hatred
If you're standing in front of people holding index cards what are you likely doing? Choices: learning | oral report | office supply store | card catalogue | library
A bugle sounded every morning where? Choices: music store | army corps | army | military band | military base
Where can someone level up? Choices: video game | garage | food court | carpenter's shop | building
Where can birds clean themselves? Choices: outside | nest | birdhouse | roof | water fountain
In the video game he used the rocket launcher at long range, but up close he would switch to the rapid fire what? Choices: pistol | assault rifle | submachine gun | grenade launcher | shotgun
If you've already received your drinks what is a waiter likely going to do next? Choices: set table | present bill | wears black | serve food | talk
Rather than appreciating the rolling hills, what seemed plain to the angst filled teenager? Choices: mid west | georgia | landscape | the south | countryside
I was creating art while angry, what did my painting convey inadvertently? Choices: work of art | feeling of accomplishment | making love | pleasure | strong emotion
Who takes forever to pass a bill? Choices: congress | wallet | restaurant | mail box | presidents
Where would you not be able to see light? Choices: desk | fridge | sun | attic | universe
As in part of string theory, what particle makes up hadrons? Choices: quark | guitar | bird's nest | kite | beads
How can a company efficiently sell things to their customer? Choices: sell | branch out | own factory | ship goods | mail order
Jim chose clear paint.  He could have chosen another type but it would have covered up the natural beauty of the wood.  What sort of paint could he have chosen instead? Choices: opaque | opal | obscured | obscure | thick
